"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundances Scaled F1 Sample"	"Abundances Scaled F2 Sample"	"Abundances Scaled F3 Sample"	"Abundances Scaled F4 Sample"	"Abundances Scaled F5 Sample"	"Abundances Scaled F6 Sample"	"Abundances Scaled F7 Sample"	"Abundances Scaled F8 Sample"	"Abundances Scaled F9 Sample"	"Abundances Scaled F10 Sample"	"Abundances Scaled F11 Sample"	"Abundances Scaled F12 Sample"	"Abundances Scaled F13 Sample"	"Abundances Scaled F14 Sample"	"Abundances Scaled F15 Sample"	"Abundances Scaled F16 Sample"	"Abundances Scaled F17 Sample"	"Abundances Scaled F18 Sample"	"Abundances Scaled F19 Sample"	"Abundances Scaled F20 Sample"	"Abundances Scaled F21 Sample"	"Abundances Scaled F22 Sample"	"Abundances Scaled F23 Sample"	"Abundances Scaled F24 Sample"	"Abundances Scaled F25 Sample"	"Abundances Scaled F26 Sample"	"Abundances Scaled F27 Sample"	"Abundances Scaled F28 Sample"	"Abundances Scaled F29 Sample"	"Abundances Scaled F30 Sample"	"Abundances Scaled F31 Sample"	"Abundances Scaled F32 Sample"	"Abundances Normalized F1 Sample"	"Abundances Normalized F2 Sample"	"Abundances Normalized F3 Sample"	"Abundances Normalized F4 Sample"	"Abundances Normalized F5 Sample"	"Abundances Normalized F6 Sample"	"Abundances Normalized F7 Sample"	"Abundances Normalized F8 Sample"	"Abundances Normalized F9 Sample"	"Abundances Normalized F10 Sample"	"Abundances Normalized F11 Sample"	"Abundances Normalized F12 Sample"	"Abundances Normalized F13 Sample"	"Abundances Normalized F14 Sample"	"Abundances Normalized F15 Sample"	"Abundances Normalized F16 Sample"	"Abundances Normalized F17 Sample"	"Abundances Normalized F18 Sample"	"Abundances Normalized F19 Sample"	"Abundances Normalized F20 Sample"	"Abundances Normalized F21 Sample"	"Abundances Normalized F22 Sample"	"Abundances Normalized F23 Sample"	"Abundances Normalized F24 Sample"	"Abundances Normalized F25 Sample"	"Abundances Normalized F26 Sample"	"Abundances Normalized F27 Sample"	"Abundances Normalized F28 Sample"	"Abundances Normalized F29 Sample"	"Abundances Normalized F30 Sample"	"Abundances Normalized F31 Sample"	"Abundances Normalized F32 Sample"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Abundance F5 Sample"	"Abundance F6 Sample"	"Abundance F7 Sample"	"Abundance F8 Sample"	"Abundance F9 Sample"	"Abundance F10 Sample"	"Abundance F11 Sample"	"Abundance F12 Sample"	"Abundance F13 Sample"	"Abundance F14 Sample"	"Abundance F15 Sample"	"Abundance F16 Sample"	"Abundance F17 Sample"	"Abundance F18 Sample"	"Abundance F19 Sample"	"Abundance F20 Sample"	"Abundance F21 Sample"	"Abundance F22 Sample"	"Abundance F23 Sample"	"Abundance F24 Sample"	"Abundance F25 Sample"	"Abundance F26 Sample"	"Abundance F27 Sample"	"Abundance F28 Sample"	"Abundance F29 Sample"	"Abundance F30 Sample"	"Abundance F31 Sample"	"Abundance F32 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Found in Sample in S5 F5 Sample"	"Found in Sample in S6 F6 Sample"	"Found in Sample in S7 F7 Sample"	"Found in Sample in S8 F8 Sample"	"Found in Sample in S9 F9 Sample"	"Found in Sample in S10 F10 Sample"	"Found in Sample in S11 F11 Sample"	"Found in Sample in S12 F12 Sample"	"Found in Sample in S13 F13 Sample"	"Found in Sample in S14 F14 Sample"	"Found in Sample in S15 F15 Sample"	"Found in Sample in S16 F16 Sample"	"Found in Sample in S17 F17 Sample"	"Found in Sample in S18 F18 Sample"	"Found in Sample in S19 F19 Sample"	"Found in Sample in S20 F20 Sample"	"Found in Sample in S21 F21 Sample"	"Found in Sample in S22 F22 Sample"	"Found in Sample in S23 F23 Sample"	"Found in Sample in S24 F24 Sample"	"Found in Sample in S25 F25 Sample"	"Found in Sample in S26 F26 Sample"	"Found in Sample in S27 F27 Sample"	"Found in Sample in S28 F28 Sample"	"Found in Sample in S29 F29 Sample"	"Found in Sample in S30 F30 Sample"	"Found in Sample in S31 F31 Sample"	"Found in Sample in S32 F32 Sample"	"Number of Protein Groups"	"Modifications"
"6002510735828561018"	"False"	"High"	"None"	"F8VVE3"	"ATP-dependent 6-phosphofructokinase, muscle type (Fragment) OS=Homo sapiens OX=9606 GN=PFKM PE=1 SV=1"	"0.000"	"False"	"11.159"	"12"	"1"	"1"	"1"	"165"	"18.1"	"8.46"	"2.71"	"1"	"0"	"146.9"	""	"56.0"	""	"105.0"	""	"81.6"	"245.7"	"217.6"	"192.8"	"161.0"	""	"241.3"	"139.7"	""	"109.9"	"141.9"	"106.2"	"128.4"	"159.6"	"91.1"	"39.8"	"101.4"	"107.7"	"72.1"	"68.3"	"134.1"	"90.6"	""	"80.0"	"75.8"	"105.7"	"7403132.5341328"	""	"2819591.31867679"	""	"5289487.5"	""	"4111767.97772038"	"12382576.2253979"	"10962460.202251"	"9715022.59508887"	"8110998.27077926"	""	"12158864.3817743"	"7037345.44512408"	""	"5536745.48151472"	"7151010.71190636"	"5352862.25117521"	"6469124.443017"	"8043339.93753792"	"4592713.46969441"	"2003165.31073935"	"5107322.68989038"	"5425632.3474145"	"3634226.0788052"	"3439194.84861301"	"6757843.57316664"	"4564834.2925707"	""	"4033104.24228174"	"3821606.58749438"	"5325574.23775783"	"3735902.5"	""	"569963.5625"	""	"5289487.5"	""	"1433241.625"	"3706280"	"3394154"	"4339274.5"	"3258692.5"	""	"3349560.5"	"477462.34375"	""	"5442930"	"3042674"	"1002003.0625"	"1937654.875"	"1513702.125"	"1677609.625"	"334466.5"	"1977543.5"	"1218803.375"	"379210.3125"	"3186632.25"	"1550490"	"3128882.25"	""	"3149611"	"723214.25"	"702066.9375"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"8488233560984652571"	"False"	"High"	"None"	"F8VX13"	"ATP-dependent 6-phosphofructokinase, muscle type (Fragment) OS=Homo sapiens OX=9606 GN=PFKM PE=1 SV=1"	"0.000"	"False"	"11.159"	"12"	"1"	"1"	"1"	"156"	"16.9"	"6.28"	"2.71"	"1"	"0"	"146.9"	""	"56.0"	""	"105.0"	""	"81.6"	"245.7"	"217.6"	"192.8"	"161.0"	""	"241.3"	"139.7"	""	"109.9"	"141.9"	"106.2"	"128.4"	"159.6"	"91.1"	"39.8"	"101.4"	"107.7"	"72.1"	"68.3"	"134.1"	"90.6"	""	"80.0"	"75.8"	"105.7"	"7403132.5341328"	""	"2819591.31867679"	""	"5289487.5"	""	"4111767.97772038"	"12382576.2253979"	"10962460.202251"	"9715022.59508887"	"8110998.27077926"	""	"12158864.3817743"	"7037345.44512408"	""	"5536745.48151472"	"7151010.71190636"	"5352862.25117521"	"6469124.443017"	"8043339.93753792"	"4592713.46969441"	"2003165.31073935"	"5107322.68989038"	"5425632.3474145"	"3634226.0788052"	"3439194.84861301"	"6757843.57316664"	"4564834.2925707"	""	"4033104.24228174"	"3821606.58749438"	"5325574.23775783"	"3735902.5"	""	"569963.5625"	""	"5289487.5"	""	"1433241.625"	"3706280"	"3394154"	"4339274.5"	"3258692.5"	""	"3349560.5"	"477462.34375"	""	"5442930"	"3042674"	"1002003.0625"	"1937654.875"	"1513702.125"	"1677609.625"	"334466.5"	"1977543.5"	"1218803.375"	"379210.3125"	"3186632.25"	"1550490"	"3128882.25"	""	"3149611"	"723214.25"	"702066.9375"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"6837722136943284623"	"False"	"High"	"None"	"F8VUB8"	"ATP-dependent 6-phosphofructokinase, muscle type (Fragment) OS=Homo sapiens OX=9606 GN=PFKM PE=1 SV=1"	"0.000"	"False"	"11.159"	"13"	"1"	"1"	"1"	"141"	"15.4"	"7.20"	"2.71"	"1"	"0"	"146.9"	""	"56.0"	""	"105.0"	""	"81.6"	"245.7"	"217.6"	"192.8"	"161.0"	""	"241.3"	"139.7"	""	"109.9"	"141.9"	"106.2"	"128.4"	"159.6"	"91.1"	"39.8"	"101.4"	"107.7"	"72.1"	"68.3"	"134.1"	"90.6"	""	"80.0"	"75.8"	"105.7"	"7403132.5341328"	""	"2819591.31867679"	""	"5289487.5"	""	"4111767.97772038"	"12382576.2253979"	"10962460.202251"	"9715022.59508887"	"8110998.27077926"	""	"12158864.3817743"	"7037345.44512408"	""	"5536745.48151472"	"7151010.71190636"	"5352862.25117521"	"6469124.443017"	"8043339.93753792"	"4592713.46969441"	"2003165.31073935"	"5107322.68989038"	"5425632.3474145"	"3634226.0788052"	"3439194.84861301"	"6757843.57316664"	"4564834.2925707"	""	"4033104.24228174"	"3821606.58749438"	"5325574.23775783"	"3735902.5"	""	"569963.5625"	""	"5289487.5"	""	"1433241.625"	"3706280"	"3394154"	"4339274.5"	"3258692.5"	""	"3349560.5"	"477462.34375"	""	"5442930"	"3042674"	"1002003.0625"	"1937654.875"	"1513702.125"	"1677609.625"	"334466.5"	"1977543.5"	"1218803.375"	"379210.3125"	"3186632.25"	"1550490"	"3128882.25"	""	"3149611"	"723214.25"	"702066.9375"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-6686339509404902384"	"False"	"High"	"None"	"F8VZQ1"	"ATP-dependent 6-phosphofructokinase, muscle type (Fragment) OS=Homo sapiens OX=9606 GN=PFKM PE=1 SV=1"	"0.000"	"False"	"11.159"	"12"	"1"	"1"	"1"	"161"	"17.2"	"7.03"	"2.71"	"1"	"0"	"146.9"	""	"56.0"	""	"105.0"	""	"81.6"	"245.7"	"217.6"	"192.8"	"161.0"	""	"241.3"	"139.7"	""	"109.9"	"141.9"	"106.2"	"128.4"	"159.6"	"91.1"	"39.8"	"101.4"	"107.7"	"72.1"	"68.3"	"134.1"	"90.6"	""	"80.0"	"75.8"	"105.7"	"7403132.5341328"	""	"2819591.31867679"	""	"5289487.5"	""	"4111767.97772038"	"12382576.2253979"	"10962460.202251"	"9715022.59508887"	"8110998.27077926"	""	"12158864.3817743"	"7037345.44512408"	""	"5536745.48151472"	"7151010.71190636"	"5352862.25117521"	"6469124.443017"	"8043339.93753792"	"4592713.46969441"	"2003165.31073935"	"5107322.68989038"	"5425632.3474145"	"3634226.0788052"	"3439194.84861301"	"6757843.57316664"	"4564834.2925707"	""	"4033104.24228174"	"3821606.58749438"	"5325574.23775783"	"3735902.5"	""	"569963.5625"	""	"5289487.5"	""	"1433241.625"	"3706280"	"3394154"	"4339274.5"	"3258692.5"	""	"3349560.5"	"477462.34375"	""	"5442930"	"3042674"	"1002003.0625"	"1937654.875"	"1513702.125"	"1677609.625"	"334466.5"	"1977543.5"	"1218803.375"	"379210.3125"	"3186632.25"	"1550490"	"3128882.25"	""	"3149611"	"723214.25"	"702066.9375"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"1853475733980272119"	"False"	"High"	"IsMasterProteinRejected"	"P17858"	"ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6"	"0.000"	"False"	"11.608"	"4"	"4"	"12"	"0"	"780"	"85.0"	"7.50"	"11.15"	"4"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"0"	""
"3134463547561202009"	"False"	"High"	"IsMasterProteinCandidate"	"A0A2R8Y891"	"ATP-dependent 6-phosphofructokinase OS=Homo sapiens OX=9606 GN=PFKM PE=1 SV=1"	"0.000"	"False"	"40.516"	"11"	"8"	"15"	"6"	"883"	"96.8"	"8.12"	"23.64"	"8"	"0"	"128.6"	"10.7"	"58.2"	""	"88.4"	"6.3"	"67.7"	"203.9"	"180.5"	"160.0"	"136.8"	""	"211.0"	"115.9"	""	"91.2"	"140.9"	"88.1"	"106.5"	"152.1"	"87.4"	"33.0"	"84.1"	"96.4"	"59.8"	"56.6"	"111.3"	"311.1"	"64.8"	"66.4"	"70.5"	"211.8"	"7808284.94146114"	"649983.870921863"	"3537573.33676742"	""	"5369032.0390625"	"381313.521750518"	"4111767.97772038"	"12382576.2253979"	"10962460.202251"	"9715022.59508887"	"8307577.8649506"	""	"12811810.3429193"	"7037345.44512408"	""	"5536745.48151472"	"8555301.50009354"	"5352862.25117521"	"6469124.443017"	"9239314.77077355"	"5309407.43981346"	"2003165.31073935"	"5107322.68989038"	"5852282.32952078"	"3634226.0788052"	"3439194.84861301"	"6757843.57316664"	"18895701.4253708"	"3937342.2325538"	"4033104.24228174"	"4279911.55934099"	"12861257.4153739"	"3940357.828125"	"95578.671875"	"715099.34375"	""	"5369032.0390625"	"63754.3203125"	"1433241.625"	"3706280"	"3394154"	"4339274.5"	"3337670.75"	""	"3529436.015625"	"477462.34375"	""	"5442930"	"3640183.8125"	"1002003.0625"	"1937654.875"	"1738776.4921875"	"1939400.984375"	"334466.5"	"1977543.5"	"1314645.1875"	"379210.3125"	"3186632.25"	"1550490"	"12951713.25"	"2458917.25"	"3149611"	"809945.4921875"	"1695491.078125"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"2616426161905977358"	"False"	"Medium"	"IsMasterProtein"	"Q9UG63"	"ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2"	"0.019"	"False"	"1.902"	"1"	"1"	"1"	"1"	"623"	"71.2"	"7.37"	"1.65"	"1"	"0"	"69.2"	"516.8"	"169.2"	""	"21.9"	""	"265.5"	""	"89.6"	"174.7"	"369.9"	"224.4"	""	""	"457.5"	"113.4"	""	""	""	""	""	""	""	""	""	"295.8"	""	"432.0"	""	""	""	""	"77285.5960950087"	"577229.128397694"	"189026.572060886"	""	"24447.55078125"	""	"296579.113236628"	""	"100056.669814889"	"195128.414743275"	"413149.713890684"	"250670.401079495"	""	""	"510930.802307251"	"126695.244032981"	""	""	""	""	""	""	""	""	""	"330351.22898316"	""	"482529.458805657"	""	""	""	""	"39001.25390625"	"84880.25"	"38210.59375"	""	"24447.55078125"	""	"103378.7734375"	""	"30979.154296875"	"87155.3046875"	"165987.9375"	"47095.19140625"	""	""	"51631.3046875"	"124548.5"	""	""	""	""	""	""	""	""	""	"306091.375"	""	"330741"	""	""	""	""	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-2508313563334935596"	"False"	"High"	"IsMasterProteinCandidate"	"O75027"	"ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=2"	"0.002"	"False"	"3.355"	"3"	"2"	"2"	"2"	"752"	"82.6"	"9.33"	"0.00"	"2"	"0"	""	"92.5"	"253.1"	""	""	""	"101.6"	""	"169.5"	"124.7"	"266.5"	"197.1"	""	""	"590.8"	"272.9"	"47.9"	"204.9"	""	""	"101.4"	""	"155.3"	""	""	"144.4"	"316.7"	"101.8"	""	"58.8"	""	""	""	"151881.165990481"	"415384.160278629"	""	""	""	"166736.722715736"	""	"278242.418747285"	"204579.109700796"	"437435.84640474"	"323418.89596351"	""	""	"969569.181928257"	"447810.14006113"	"78594.4024079838"	"336284.865819378"	""	""	"166396.789877574"	""	"254899.068486573"	""	""	"236985.82741107"	"519806.162565974"	"167107.384600414"	""	"96574.4344723758"	""	""	""	"22333.78515625"	"83967.4296875"	""	""	""	"58119.52734375"	""	"86148.328125"	"91376.515625"	"175745.1875"	"60762.95703125"	""	""	"97978.28125"	"440222.375"	"33441.02734375"	"62949.212890625"	""	""	"60780.8125"	""	"98696.328125"	""	""	"219582.40625"	"119262.046875"	"114540.703125"	""	"75418.8046875"	""	""	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"-5980264322557515918"	"False"	"High"	"IsMasterProtein"	"A0A087WW65"	"ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=1"	"0.002"	"False"	"3.355"	"3"	"2"	"2"	"2"	"713"	"78.2"	"9.13"	"0.00"	"2"	"0"	""	"92.5"	"253.1"	""	""	""	"101.6"	""	"169.5"	"124.7"	"266.5"	"197.1"	""	""	"590.8"	"272.9"	"47.9"	"204.9"	""	""	"101.4"	""	"155.3"	""	""	"144.4"	"316.7"	"101.8"	""	"58.8"	""	""	""	"151881.165990481"	"415384.160278629"	""	""	""	"166736.722715736"	""	"278242.418747285"	"204579.109700796"	"437435.84640474"	"323418.89596351"	""	""	"969569.181928257"	"447810.14006113"	"78594.4024079838"	"336284.865819378"	""	""	"166396.789877574"	""	"254899.068486573"	""	""	"236985.82741107"	"519806.162565974"	"167107.384600414"	""	"96574.4344723758"	""	""	""	"22333.78515625"	"83967.4296875"	""	""	""	"58119.52734375"	""	"86148.328125"	"91376.515625"	"175745.1875"	"60762.95703125"	""	""	"97978.28125"	"440222.375"	"33441.02734375"	"62949.212890625"	""	""	"60780.8125"	""	"98696.328125"	""	""	"219582.40625"	"119262.046875"	"114540.703125"	""	"75418.8046875"	""	""	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"987076007231079693"	"False"	"High"	"IsMasterProteinCandidate"	"A0A5F9ZA98"	"ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=1"	"0.002"	"False"	"3.355"	"3"	"2"	"2"	"2"	"757"	"83.2"	"9.41"	"0.00"	"2"	"0"	""	"92.5"	"253.1"	""	""	""	"101.6"	""	"169.5"	"124.7"	"266.5"	"197.1"	""	""	"590.8"	"272.9"	"47.9"	"204.9"	""	""	"101.4"	""	"155.3"	""	""	"144.4"	"316.7"	"101.8"	""	"58.8"	""	""	""	"151881.165990481"	"415384.160278629"	""	""	""	"166736.722715736"	""	"278242.418747285"	"204579.109700796"	"437435.84640474"	"323418.89596351"	""	""	"969569.181928257"	"447810.14006113"	"78594.4024079838"	"336284.865819378"	""	""	"166396.789877574"	""	"254899.068486573"	""	""	"236985.82741107"	"519806.162565974"	"167107.384600414"	""	"96574.4344723758"	""	""	""	"22333.78515625"	"83967.4296875"	""	""	""	"58119.52734375"	""	"86148.328125"	"91376.515625"	"175745.1875"	"60762.95703125"	""	""	"97978.28125"	"440222.375"	"33441.02734375"	"62949.212890625"	""	""	"60780.8125"	""	"98696.328125"	""	""	"219582.40625"	"119262.046875"	"114540.703125"	""	"75418.8046875"	""	""	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"6397269824400177695"	"False"	"High"	"IsMasterProteinCandidate"	"A0A590UJS8"	"ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=1"	"0.002"	"False"	"3.355"	"3"	"2"	"2"	"2"	"693"	"76.0"	"9.35"	"0.00"	"2"	"0"	""	"92.5"	"253.1"	""	""	""	"101.6"	""	"169.5"	"124.7"	"266.5"	"197.1"	""	""	"590.8"	"272.9"	"47.9"	"204.9"	""	""	"101.4"	""	"155.3"	""	""	"144.4"	"316.7"	"101.8"	""	"58.8"	""	""	""	"151881.165990481"	"415384.160278629"	""	""	""	"166736.722715736"	""	"278242.418747285"	"204579.109700796"	"437435.84640474"	"323418.89596351"	""	""	"969569.181928257"	"447810.14006113"	"78594.4024079838"	"336284.865819378"	""	""	"166396.789877574"	""	"254899.068486573"	""	""	"236985.82741107"	"519806.162565974"	"167107.384600414"	""	"96574.4344723758"	""	""	""	"22333.78515625"	"83967.4296875"	""	""	""	"58119.52734375"	""	"86148.328125"	"91376.515625"	"175745.1875"	"60762.95703125"	""	""	"97978.28125"	"440222.375"	"33441.02734375"	"62949.212890625"	""	""	"60780.8125"	""	"98696.328125"	""	""	"219582.40625"	"119262.046875"	"114540.703125"	""	"75418.8046875"	""	""	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"4755666663055503802"	"False"	"High"	"IsMasterProteinCandidate"	"A0A2R8Y473"	"ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=1"	"0.002"	"False"	"3.355"	"4"	"2"	"2"	"2"	"651"	"71.1"	"9.55"	"0.00"	"2"	"0"	""	"92.5"	"253.1"	""	""	""	"101.6"	""	"169.5"	"124.7"	"266.5"	"197.1"	""	""	"590.8"	"272.9"	"47.9"	"204.9"	""	""	"101.4"	""	"155.3"	""	""	"144.4"	"316.7"	"101.8"	""	"58.8"	""	""	""	"151881.165990481"	"415384.160278629"	""	""	""	"166736.722715736"	""	"278242.418747285"	"204579.109700796"	"437435.84640474"	"323418.89596351"	""	""	"969569.181928257"	"447810.14006113"	"78594.4024079838"	"336284.865819378"	""	""	"166396.789877574"	""	"254899.068486573"	""	""	"236985.82741107"	"519806.162565974"	"167107.384600414"	""	"96574.4344723758"	""	""	""	"22333.78515625"	"83967.4296875"	""	""	""	"58119.52734375"	""	"86148.328125"	"91376.515625"	"175745.1875"	"60762.95703125"	""	""	"97978.28125"	"440222.375"	"33441.02734375"	"62949.212890625"	""	""	"60780.8125"	""	"98696.328125"	""	""	"219582.40625"	"119262.046875"	"114540.703125"	""	"75418.8046875"	""	""	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
